y,x1,x2,x3,x4,x5,x6,x7,x8,x9
-2.01526903311962,64,6,HR,Client-Server,0.1,0.572224,1.282619,500.454189,1708.165016
-1.60929063844631,64,6,HR,Client-Server,0.2,0.557274,6.012516,479.164027,2103.200338
-1.08718180669114,64,6,HR,Client-Server,0.3,0.585218,19.425623,458.150123,1875.405626
-0.495172073362349,64,6,HR,Client-Server,0.4,0.591425,45.844761,455.109135,2280.018142
-0.214558253392833,64,6,HR,Client-Server,0.5,0.557459,180.532654,342.885502,2637.788002
-0.0035854256533534,64,6,HR,Client-Server,0.6,0.517327,358.594482,230.493497,2629.292325
0.0336600736767727,64,6,HR,Client-Server,0.7,0.458381,558.683594,126.359342,3158.973789
0.0313208895845451,64,6,HR,Client-Server,0.8,0.401393,662.153564,109.862502,3844.868921
0.0179968577636167,64,6,HR,Client-Server,0.9,0.365252,781.969604,86.830904,4843.121879
0.0821454261293014,64,6,HR,Client-Server,1.0,0.338053,868.8797,86.709082,5131.942593
-2.23837423285946,64,8,HR,Client-Server,0.1,0.567314,1.354892,662.928251,2119.201174
-1.54398964185909,64,8,HR,Client-Server,0.2,0.601986,7.1774,656.473887,2342.016821
-0.851179218769831,64,8,HR,Client-Server,0.3,0.649676,21.905952,619.675549,2655.360904
-0.410034599515039,64,8,HR,Client-Server,0.4,0.627225,53.570431,601.248564,2517.612877
-0.0447099493376769,64,8,HR,Client-Server,0.5,0.609125,193.282196,507.519015,2658.641154
0.174437762849904,64,8,HR,Client-Server,0.6,0.564138,472.804352,322.66365,3926.536213
0.169543620870777,64,8,HR,Client-Server,0.7,0.49258,717.856323,189.742882,4291.11536
0.217602329683843,64,8,HR,Client-Server,0.8,0.440587,889.111389,139.782762,4418.932026
0.310698914184582,64,8,HR,Client-Server,0.9,0.409357,966.465942,144.69665,4776.873467
0.306059777599157,64,8,HR,Client-Server,1.0,0.375879,1121.980713,108.468607,4901.47212
-2.02663638893888,64,10,HR,Client-Server,0.1,0.63489,1.522023,805.937932,2383.059193
-1.57106434914041,64,10,HR,Client-Server,0.2,0.625327,7.723398,799.71602,2440.137766
-0.797539814994595,64,10,HR,Client-Server,0.3,0.654058,22.386116,792.572565,3084.570291
-0.281305915194327,64,10,HR,Client-Server,0.4,0.66297,63.343914,750.52034,3079.737616
0.0989610702639956,64,10,HR,Client-Server,0.5,0.645673,200.854584,644.088642,3821.53383
0.26868677557218,64,10,HR,Client-Server,0.6,0.591505,456.956177,447.4156,3767.82198
0.258339441327735,64,10,HR,Client-Server,0.7,0.521848,689.914368,272.809553,4885.31403
0.48357295531501,64,10,HR,Client-Server,0.8,0.490651,834.243164,202.79287,4445.629398
0.609535811904032,64,10,HR,Client-Server,0.9,0.452518,974.687012,166.741261,5406.725208
0.626179817792965,64,10,HR,Client-Server,1.0,0.41892,1099.184082,141.082172,5578.782966
-2.54798020451294,64,4,BR,Client-Server,0.1,0.905039,2.064371,312.112215,421.877284
-1.65594681759401,64,4,BR,Client-Server,0.2,0.900025,10.150197,286.822622,470.197916
-0.846961821873991,64,4,BR,Client-Server,0.3,0.883719,27.690582,257.634588,525.910576
-0.138105674781028,64,4,BR,Client-Server,0.4,0.853155,63.448967,217.084157,608.76642
0.464202353293417,64,4,BR,Client-Server,0.5,0.81232,118.239517,167.018717,742.125137
0.851030823689687,64,4,BR,Client-Server,0.6,0.749235,183.529724,124.98469,826.143227
1.05097466815156,64,4,BR,Client-Server,0.7,0.675295,253.750458,94.723194,961.642973
1.15207940280451,64,4,BR,Client-Server,0.8,0.605546,326.512787,70.481463,1201.631933
1.20337471853764,64,4,BR,Client-Server,0.9,0.543298,397.394623,53.208525,1230.205126
1.22427535292145,64,4,BR,Client-Server,1.0,0.491761,463.621521,43.59645,1493.745104
-2.51128394756925,64,6,BR,Client-Server,0.1,0.9375,2.221174,505.996723,614.630123
-1.57838594630958,64,6,BR,Client-Server,0.2,0.935522,11.598482,474.580111,705.468587
-0.729345487978831,64,6,BR,Client-Server,0.3,0.922333,33.815647,443.284879,698.256515
0.087171974755158,64,6,BR,Client-Server,0.4,0.915624,87.285263,378.630739,836.310509
0.753020481410306,64,6,BR,Client-Server,0.5,0.870269,201.725983,274.904992,1072.239243
1.0931633489596,64,6,BR,Client-Server,0.6,0.796469,349.786835,177.205979,1196.322911
1.19937309543647,64,6,BR,Client-Server,0.7,0.703475,491.681183,117.337618,1469.079664
1.23653522761866,64,6,BR,Client-Server,0.8,0.622974,616.168579,85.139828,1717.654857
1.24513185175634,64,6,BR,Client-Server,0.9,0.554223,733.769775,64.354544,1995.584056
1.24896674056163,64,6,BR,Client-Server,1.0,0.500716,840.099243,54.225401,2231.332104
-2.49736653781298,64,8,BR,Client-Server,0.1,0.948599,2.236039,702.994414,770.69059
-1.55054622284715,64,8,BR,Client-Server,0.2,0.947834,11.946494,671.295779,912.798464
-0.677751031303089,64,8,BR,Client-Server,0.3,0.937209,36.190128,632.904352,976.231023
0.157322977772598,64,8,BR,Client-Server,0.4,0.9347,104.912659,550.705519,1072.740772
0.867331553087099,64,8,BR,Client-Server,0.5,0.908685,278.916565,390.322682,1316.231632
0.466561153185161,64,8,BR,Client-Server,0.6,0.96125,536.66925,215.844594,1768.407896
-0.038501548791009,64,8,BR,Client-Server,0.7,0.973316,739.287598,137.888258,1945.345426
-0.444936010803059,64,8,BR,Client-Server,0.8,0.977292,911.85968,97.604255,2341.989053
-0.785530041741208,64,8,BR,Client-Server,0.9,0.97836,1062.74292,80.864712,2665.358418
-1.05089257758739,64,8,BR,Client-Server,1.0,0.978299,1206.503906,70.630917,2976.70983
-2.49182997839972,64,10,BR,Client-Server,0.1,0.95829,2.279548,892.852416,1073.734018
-1.55693116558946,64,10,BR,Client-Server,0.2,0.944783,11.98399,874.462284,1076.528275
-0.652083757637009,64,10,BR,Client-Server,0.3,0.947848,37.191639,823.85165,1124.130178
0.192572569502018,64,10,BR,Client-Server,0.4,0.942199,107.564377,736.207309,1243.009661
0.948428172234208,64,10,BR,Client-Server,0.5,0.928141,337.949127,482.476965,1663.612858
1.2042672374156,64,10,BR,Client-Server,0.6,0.828573,626.390198,250.496786,2074.953492
1.24585763633842,64,10,BR,Client-Server,0.7,0.720587,833.389587,160.824461,2591.180139
1.25662671027245,64,10,BR,Client-Server,0.8,0.636664,992.94165,125.042268,2931.702541
1.26429158393314,64,10,BR,Client-Server,0.9,0.567883,1148.794189,102.43451,3325.676426
1.26471332362273,64,10,BR,Client-Server,1.0,0.513848,1307.005127,88.266633,3710.484756
-1.23936608328255,64,6,PS,Client-Server,0.1,0.927886,2.25691,467.220073,991.654608
-0.622964103256194,64,6,PS,Client-Server,0.2,0.914674,11.221832,444.583904,1179.806258
-0.0416449806633738,64,6,PS,Client-Server,0.3,0.897633,34.58432,421.810454,1270.946206
0.419890262187819,64,6,PS,Client-Server,0.4,0.867957,83.233231,374.280065,1463.837946
0.722174636672125,64,6,PS,Client-Server,0.5,0.80322,190.616913,303.249182,1548.167651
0.879125552545815,64,6,PS,Client-Server,0.6,0.715007,335.887207,225.88267,2433.831986
0.973202927022331,64,6,PS,Client-Server,0.7,0.637811,448.49762,194.370202,2761.361123
0.980441157043564,64,6,PS,Client-Server,0.8,0.561209,594.423401,141.776326,2950.973036
0.990356943698668,64,6,PS,Client-Server,0.9,0.503471,688.62207,134.938714,3475.612812
1.03696898729746,64,6,PS,Client-Server,1.0,0.460363,792.786804,115.919129,3914.442104
-1.54130718127534,64,8,PS,Client-Server,0.1,0.94723,2.302593,664.751138,1172.376429
-0.803287244252648,64,8,PS,Client-Server,0.2,0.936275,11.752433,648.914045,1191.328365
-0.0983444491630341,64,8,PS,Client-Server,0.3,0.938896,37.560291,603.003875,1408.075927
0.484426242593936,64,8,PS,Client-Server,0.4,0.916288,98.944687,545.087566,1544.60147
0.879679698882129,64,8,PS,Client-Server,0.5,0.863297,255.613998,425.801938,2257.446611
1.06174374208559,64,8,PS,Client-Server,0.6,0.771295,458.623169,315.421884,2694.984699
1.13083549192919,64,8,PS,Client-Server,0.7,0.680886,664.535339,225.084681,3618.974981
1.16161268136906,64,8,PS,Client-Server,0.8,0.606569,826.57782,185.147187,3980.472255
1.15011782285296,64,8,PS,Client-Server,0.9,0.538424,999.04895,143.408169,4515.318353
1.1902174210126,64,8,PS,Client-Server,1.0,0.492775,1135.979736,125.056075,4284.404858
-1.64738942505536,64,10,PS,Client-Server,0.1,0.956543,2.329191,854.506365,1317.539043
-0.845088513020257,64,10,PS,Client-Server,0.2,0.964797,12.197474,828.237477,1602.749624
-0.103581867633682,64,10,PS,Client-Server,0.3,0.958799,38.007793,786.852128,1632.929179
1.09907260856365,64,10,PS,Client-Server,0.4,0.833681,104.889626,712.104035,2470.414099
0.992485257946104,64,10,PS,Client-Server,0.5,0.90626,279.355682,556.958907,2488.393811
1.14169283696104,64,10,PS,Client-Server,0.6,0.799148,535.853882,361.84257,3466.244423
1.20652305435989,64,10,PS,Client-Server,0.7,0.705812,745.923279,254.808006,3810.631711
1.24368518654207,64,10,PS,Client-Server,0.8,0.628214,898.211548,220.939988,4583.919059
1.25892666276564,64,10,PS,Client-Server,0.9,0.561943,1053.160522,191.264946,4622.484513
1.26769492514909,64,10,PS,Client-Server,1.0,0.509802,1211.382568,147.265376,5919.152636
-1.38954954832338,64,4,UN,Asynchronous,0.1,0.816425,1.899652,304.142096,138.918151
-0.792562305867528,64,4,UN,Asynchronous,0.2,0.802371,9.239443,287.760631,221.239958
-0.253637829977662,64,4,UN,Asynchronous,0.3,0.77942,26.343061,261.583243,343.33257
0.0503923506635262,64,4,UN,Asynchronous,0.4,0.731806,61.675339,241.112137,365.704783
0.355442552879522,64,4,UN,Asynchronous,0.5,0.681066,122.838882,194.910803,564.244978
0.568028780129155,64,4,UN,Asynchronous,0.6,0.624804,207.630569,145.400461,746.187279
0.651974594155896,64,4,UN,Asynchronous,0.7,0.560888,285.684875,120.476798,834.650499
0.564625438913209,64,4,UN,Asynchronous,0.8,0.484743,380.017151,87.956296,1027.134803
0.697654887277703,64,4,UN,Asynchronous,0.9,0.448374,447.772125,77.160614,1160.935215
0.667897719412633,64,4,UN,Asynchronous,1.0,0.404992,524.617188,67.063865,1183.696475
-1.61443978581914,64,6,UN,Asynchronous,0.1,0.849913,2.062736,498.420073,136.31725
-0.74411618501403,64,6,UN,Asynchronous,0.2,0.874955,10.711858,471.114584,207.247489
-0.284670024811242,64,6,UN,Asynchronous,0.3,0.850958,32.423492,452.291306,337.491171
0.596790446168811,64,6,UN,Asynchronous,0.4,0.791423,83.810753,393.581999,571.173224
0.69322662053707,64,6,UN,Asynchronous,0.5,0.786026,190.786957,311.382721,778.427756
0.847455844227981,64,6,UN,Asynchronous,0.6,0.710901,199.974614,365.533325,1001.625231
0.819145341577182,64,6,UN,Asynchronous,0.7,0.611163,503.520325,159.535965,1288.482455
0.827874372361596,64,6,UN,Asynchronous,0.8,0.539734,638.689331,123.091451,1391.636666
0.901090344053338,64,6,UN,Asynchronous,0.9,0.491085,744.496521,98.180394,1614.588983
0.90288028575913,64,6,UN,Asynchronous,1.0,0.443039,857.977722,86.052872,1778.766636
-1.53543224932043,64,8,UN,Asynchronous,0.1,0.896803,2.195465,691.580927,150.551879
-0.828488642680234,64,8,UN,Asynchronous,0.2,0.89971,11.211035,658.241134,298.356074
-0.22349815402204,64,8,UN,Asynchronous,0.3,0.888416,35.185795,636.182197,417.879955
0.382600627308783,64,8,UN,Asynchronous,0.4,0.887363,103.991623,556.300537,662.942924
0.785813194250405,64,8,UN,Asynchronous,0.5,0.83289,269.960358,429.255853,928.672341
0.946809868774176,64,8,UN,Asynchronous,0.6,0.744839,511.700409,278.413418,1280.691436
1.04442299111337,64,8,UN,Asynchronous,0.7,0.663184,710.060181,192.790455,1418.79659
1.03765063633063,64,8,UN,Asynchronous,0.8,0.584847,884.266846,149.129576,1819.996806
1.03633147381321,64,8,UN,Asynchronous,0.9,0.519696,1044.152344,123.914238,2326.923643
1.05187209097939,64,8,UN,Asynchronous,1.0,0.47054,1199.370728,102.923829,2386.83458
-1.56680772064553,64,10,UN,Asynchronous,0.1,0.914353,2.140482,872.458834,154.900342
-0.859991616702186,64,10,UN,Asynchronous,0.2,0.910044,11.266356,852.306247,263.461036
-0.211365782021679,64,10,UN,Asynchronous,0.3,0.915063,36.400436,814.131542,461.111618
0.898216629424312,64,10,UN,Asynchronous,0.4,0.805937,101.311462,742.584297,855.129063
0.917989355335973,64,10,UN,Asynchronous,0.5,0.8794,295.776855,544.772977,1121.475113
1.06404369457878,64,10,UN,Asynchronous,0.6,0.776228,548.018188,356.9093,1589.911663
1.10848819233111,64,10,UN,Asynchronous,0.7,0.682158,767.490173,227.405102,1754.958119
1.12313138666946,64,10,UN,Asynchronous,0.8,0.604104,939.929688,177.316797,2352.552511
1.12138558051258,64,10,UN,Asynchronous,0.9,0.539017,1105.541992,145.25426,2547.77951
1.13275293633183,64,10,UN,Asynchronous,1.0,0.489624,1251.231445,126.660093,3207.772882
-1.9428622131579,64,4,HR,Asynchronous,0.1,0.418621,0.950721,330.567126,162.560751
-1.71903122883598,64,4,HR,Asynchronous,0.2,0.414236,4.682868,317.843877,253.825208
-1.43990820962965,64,4,HR,Asynchronous,0.3,0.393893,12.673223,321.257419,489.94064
-1.10901909550181,64,4,HR,Asynchronous,0.4,0.380225,33.187843,290.625295,742.056173
-1.14043379842594,64,4,HR,Asynchronous,0.5,0.341765,122.90625,231.736427,1040.479968
-0.791282374949139,64,4,HR,Asynchronous,0.6,0.318841,262.651215,138.85743,1264.44738
-1.05457053999656,64,4,HR,Asynchronous,0.7,0.268535,373.700378,96.498589,1752.237646
-0.969222196304454,64,4,HR,Asynchronous,0.8,0.242966,439.287231,90.756925,1975.005819
-0.976587929022539,64,4,HR,Asynchronous,0.9,0.221539,506.213196,75.023394,2368.824948
-1.04167315181509,64,4,HR,Asynchronous,1.0,0.202377,602.795288,60.490983,2066.717469
-1.8941610869107,64,6,HR,Asynchronous,0.1,0.452819,1.078156,521.344889,224.450947
-1.57616936096432,64,6,HR,Asynchronous,0.2,0.416491,4.814028,512.702741,383.315579
-1.45012313722736,64,6,HR,Asynchronous,0.3,0.40539,14.149101,494.651719,638.387938
-1.00855677828299,64,6,HR,Asynchronous,0.4,0.398521,36.513699,469.551196,897.947716
-0.648763783569005,64,6,HR,Asynchronous,0.5,0.397512,156.048096,383.694759,1466.091771
-0.673028527569724,64,6,HR,Asynchronous,0.6,0.347587,380.817383,237.431619,1973.63609
-0.581079467340644,64,6,HR,Asynchronous,0.7,0.324751,504.747375,191.278809,2272.76014
-0.798603972118313,64,6,HR,Asynchronous,0.8,0.268258,660.401001,146.495822,2652.015506
-0.736367944205393,64,6,HR,Asynchronous,0.9,0.254752,812.112305,104.067686,3195.861695
-0.863311590770191,64,6,HR,Asynchronous,1.0,0.230011,915.025818,93.711371,2541.630367
-1.61239483871964,64,8,HR,Asynchronous,0.1,0.526524,1.231869,650.631676,163.801348
-1.49631344113657,64,8,HR,Asynchronous,0.2,0.473054,5.644928,678.861945,347.974872
-1.00008275289227,64,8,HR,Asynchronous,0.3,0.447295,14.823047,677.316062,571.060156
-0.957300694148887,64,8,HR,Asynchronous,0.4,0.439256,41.55265,640.455567,921.813348
-0.513179377317612,64,8,HR,Asynchronous,0.5,0.445936,162.783722,551.62617,1409.149715
-0.702398283394362,64,8,HR,Asynchronous,0.6,0.371522,497.685699,345.966081,2162.578816
-0.758376871261825,64,8,HR,Asynchronous,0.7,0.332085,675.931763,284.934711,2620.790918
-0.770337605016424,64,8,HR,Asynchronous,0.8,0.290999,863.256653,234.321275,2574.649117
-0.574694524598336,64,8,HR,Asynchronous,0.9,0.282314,996.663574,198.169508,3392.124868
-0.543618194215847,64,8,HR,Asynchronous,1.0,0.255619,1158.224731,157.509882,3030.629787
-1.66641675058543,64,10,HR,Asynchronous,0.1,0.503035,1.196131,821.037681,158.319629
-1.4048743916949,64,10,HR,Asynchronous,0.2,0.482426,5.792946,832.629849,314.127942
-1.08871183905335,64,10,HR,Asynchronous,0.3,0.479445,17.800585,836.760791,509.908916
-0.709038231530371,64,10,HR,Asynchronous,0.4,0.484361,47.390614,825.793428,785.114697
-0.80498891486062,64,10,HR,Asynchronous,0.5,0.426271,162.10405,762.418444,1418.223088
-0.445195920146639,64,10,HR,Asynchronous,0.6,0.406267,424.684723,537.662801,1783.194698
-0.441321799742321,64,10,HR,Asynchronous,0.7,0.365252,615.394104,424.832467,2152.341855
-0.190376876540055,64,10,HR,Asynchronous,0.8,0.338151,832.63324,284.647089,2949.189101
-0.398456373850993,64,10,HR,Asynchronous,0.9,0.305455,988.797302,243.685678,3349.417336
-0.418891132996304,64,10,HR,Asynchronous,1.0,0.286714,1154.155518,194.823388,3407.799491
-2.86464786399201,64,4,BR,Asynchronous,0.1,0.590286,1.474199,313.118038,26.502746
-2.30324858580722,64,4,BR,Asynchronous,0.2,0.570239,6.385164,301.836467,54.064068
-1.83362672960575,64,4,BR,Asynchronous,0.3,0.54004,16.750683,297.233229,89.413975
-1.38401298891012,64,4,BR,Asynchronous,0.4,0.530152,37.607037,286.104428,161.584607
-0.979736264844783,64,4,BR,Asynchronous,0.5,0.517356,98.631683,234.559543,346.177863
-0.816822145918369,64,4,BR,Asynchronous,0.6,0.464993,241.5065,138.143841,587.624428
-0.743478671529775,64,4,BR,Asynchronous,0.7,0.412242,355.984772,81.354739,688.446953
-0.713804870812646,64,4,BR,Asynchronous,0.8,0.365082,439.582275,54.572955,956.721115
-0.683498460561141,64,4,BR,Asynchronous,0.9,0.330783,516.230347,41.036081,789.555446
-0.658552067527257,64,4,BR,Asynchronous,1.0,0.300045,583.544617,33.03613,1230.215474
-2.79564438524623,64,6,BR,Asynchronous,0.1,0.648118,1.745482,501.62453,21.445301
-2.19239970274492,64,6,BR,Asynchronous,0.2,0.623425,7.612763,486.995914,63.349039
-1.69762058366477,64,6,BR,Asynchronous,0.3,0.590987,20.255486,464.868028,125.447427
-1.35677154733292,64,6,BR,Asynchronous,0.4,0.537327,45.311146,449.813066,307.187608
-0.777320829643956,64,6,BR,Asynchronous,0.5,0.560995,170.806641,363.487787,572.849075
-0.732282953956283,64,6,BR,Asynchronous,0.6,0.485852,377.750397,224.77904,832.185981
-0.672258607438739,64,6,BR,Asynchronous,0.7,0.427971,537.255859,152.560222,861.210192
-0.637523930446601,64,6,BR,Asynchronous,0.8,0.381173,680.231445,109.199942,1276.382477
-0.58311951049026,64,6,BR,Asynchronous,0.9,0.346758,823.323486,64.842144,1607.041811
-0.543191550576384,64,6,BR,Asynchronous,1.0,0.318419,897.971619,75.311153,1756.065814
-2.73247170290645,64,8,BR,Asynchronous,0.1,0.706503,1.912839,706.197879,23.996447
-2.13254699447314,64,8,BR,Asynchronous,0.2,0.652849,8.527907,665.484182,57.535982
-1.65100854006598,64,8,BR,Asynchronous,0.3,0.604986,22.941246,643.360101,136.146416
-1.20130652827253,64,8,BR,Asynchronous,0.4,0.578066,54.552902,625.761629,363.675685
-0.76178511642765,64,8,BR,Asynchronous,0.5,0.567715,215.921051,511.649039,639.629146
-0.66715359561482,64,8,BR,Asynchronous,0.6,0.501516,485.607819,347.748721,911.954125
-0.57630792410849,64,8,BR,Asynchronous,0.7,0.446351,748.391968,217.859424,1519.366224
-0.535698315161448,64,8,BR,Asynchronous,0.8,0.398993,945.257813,138.28172,1694.42824
-0.537909996556826,64,8,BR,Asynchronous,0.9,0.356831,1100.739502,120.530379,2037.679313
-0.4887037634721,64,8,BR,Asynchronous,1.0,0.329844,1262.165771,78.67394,1525.505283
-2.7056127694198,64,10,BR,Asynchronous,0.1,0.727582,1.930754,873.604169,28.755788
-2.07226764256189,64,10,BR,Asynchronous,0.2,0.6822,8.784504,844.140732,58.842202
-1.58523676429038,64,10,BR,Asynchronous,0.3,0.625697,23.825163,816.210705,134.41607
-1.07785939797138,64,10,BR,Asynchronous,0.4,0.61155,59.21846,779.310592,405.903473
-0.736284577057452,64,10,BR,Asynchronous,0.5,0.574306,173.637634,689.117984,943.784262
-0.620154139975594,64,10,BR,Asynchronous,0.6,0.51484,523.096191,455.44,1459.009166
-0.56707378648655,64,10,BR,Asynchronous,0.7,0.452304,786.126831,305.172719,1425.640396
-0.491768732146404,64,10,BR,Asynchronous,0.8,0.410658,996.017639,184.80678,2160.995515
-0.453243301897888,64,10,BR,Asynchronous,0.9,0.372704,1144.733521,178.556087,1831.873466
-0.364825085581605,64,10,BR,Asynchronous,1.0,0.346742,1297.879517,123.035292,2296.19935
-1.35809070985034,64,4,PS,Asynchronous,0.1,0.787703,1.803502,297.272181,145.151796
-0.881956408209709,64,4,PS,Asynchronous,0.2,0.77177,8.760285,279.965347,206.818555
-0.265132688493767,64,4,PS,Asynchronous,0.3,0.75457,24.96559,260.250104,324.83453
0.051755648729856,64,4,PS,Asynchronous,0.4,0.720497,54.264687,231.015389,384.912161
0.401627952838854,64,4,PS,Asynchronous,0.5,0.673265,98.535614,200.816199,538.891334
0.520269212258701,64,4,PS,Asynchronous,0.6,0.600602,164.131485,175.197572,677.867406
0.502389411000289,64,4,PS,Asynchronous,0.7,0.521786,258.612244,134.413359,834.448158
0.652146232401657,64,4,PS,Asynchronous,0.8,0.476747,320.643372,111.161267,972.773241
0.67696512273869,64,4,PS,Asynchronous,0.9,0.431657,398.550964,84.187286,915.343493
0.73771034988843,64,4,PS,Asynchronous,1.0,0.397266,452.322357,76.947265,1050.177944
-1.47230370252956,64,6,PS,Asynchronous,0.1,0.877179,2.101553,475.167884,162.362566
-0.923076027944154,64,6,PS,Asynchronous,0.2,0.851833,10.140016,463.786026,237.913709
-0.174203649839495,64,6,PS,Asynchronous,0.3,0.877377,32.558105,416.138883,420.847188
0.285541651305906,64,6,PS,Asynchronous,0.4,0.835567,76.65834,380.515425,489.414091
0.646614576938275,64,6,PS,Asynchronous,0.5,0.781463,310.095978,314.613922,707.337345
0.885000484500719,64,6,PS,Asynchronous,0.6,0.715298,371.66571,229.012375,877.694794
0.934466626929024,64,6,PS,Asynchronous,0.7,0.63048,412.371552,200.58859,939.017256
1.00189593776368,64,6,PS,Asynchronous,0.8,0.566405,541.182068,150.632315,1273.250027
1.01985910617004,64,6,PS,Asynchronous,0.9,0.50749,656.648621,124.408329,1571.410199
1.04633553156613,64,6,PS,Asynchronous,1.0,0.462423,750.842773,106.669307,1494.136836
-1.61388563948282,64,8,PS,Asynchronous,0.1,0.915108,2.167838,659.665687,188.94189
-0.827380350007606,64,8,PS,Asynchronous,0.2,0.918623,11.410483,633.454923,265.838034
-0.212513306293339,64,8,PS,Asynchronous,0.3,0.898435,34.909355,615.454019,460.266911
0.462461451086414,64,8,PS,Asynchronous,0.4,0.90209,95.616432,541.620146,542.198431
0.873294756139822,64,8,PS,Asynchronous,0.5,0.859304,229.198608,434.18093,854.724177
1.04565388253297,64,8,PS,Asynchronous,0.6,0.767585,450.834259,294.302512,1288.185116
1.06945275129519,64,8,PS,Asynchronous,0.7,0.671155,603.029236,256.529357,1234.085264
